timestamp,open,high,low,close
2020-11-19 00:00:00,-0.031500000000001194,0.018499999999995964,-0.11149999999999949,-0.026999999999993918
2020-11-19 00:01:00,-0.026999999999993918,0.09099999999999397,-0.057000000000009265,-0.02499999999999858
2020-11-19 00:02:00,-0.02499999999999858,0.010500000000000398,-0.07900000000000773,-0.039500000000003865
2020-11-19 00:03:00,-0.039500000000003865,0.03900000000000148,-0.039500000000003865,0.006000000000000227
2020-11-19 00:04:00,0.006000000000000227,0.010000000000005116,-0.03949999999999676,-0.030000000000001137
2020-11-19 00:05:00,-0.030000000000001137,0.015999999999991132,-0.08499999999999375,-0.05950000000000699
2020-11-19 00:06:00,-0.05950000000000699,0.00750000000000739,-0.07050000000000978,0.0
2020-11-19 00:07:00,0.0,0.03650000000000375,-0.07150000000000034,-0.05500000000000682
2020-11-19 00:08:00,-0.05500000000000682,0.03849999999999909,-0.11149999999999949,-0.06099999999999284
2020-11-19 00:09:00,-0.06099999999999284,-0.041499999999999204,-0.1109999999999971,-0.059499999999999886
2020-11-19 00:10:00,-0.059499999999999886,-0.016500000000000625,-0.1565000000000012,-0.03999999999999204
2020-11-19 00:11:00,-0.03999999999999204,-0.0045000000000001705,-0.10600000000000165,-0.08549999999999613
2020-11-19 00:12:00,-0.08549999999999613,-0.007500000000000284,-0.13349999999999795,-0.07799999999999585
2020-11-19 00:13:00,-0.07799999999999585,-0.054000000000002046,-0.11749999999999972,-0.07399999999999807
2020-11-19 00:14:00,-0.07399999999999807,0.026000000000003354,-0.13700000000000045,-0.054500000000004434
2020-11-19 00:15:00,-0.054500000000004434,-0.016500000000000625,-0.13400000000000034,-0.10099999999999909
2020-11-19 00:16:00,-0.10099999999999909,-0.05799999999999983,-0.17099999999999227,-0.05799999999999983
2020-11-19 00:17:00,-0.05799999999999983,-0.015500000000002956,-0.180499999999995,-0.08100000000000307
2020-11-19 00:18:00,-0.08600000000000563,-0.04449999999999932,-0.14450000000000074,-0.09350000000000591
2020-11-19 00:19:00,-0.09350000000000591,-0.02949999999999875,-0.1564999999999941,-0.14849999999999852
2020-11-19 00:20:00,-0.14849999999999852,-0.025500000000000966,-0.1735000000000042,-0.13350000000000506
2020-11-19 00:21:00,-0.13350000000000506,-0.03849999999999909,-0.21299999999999386,-0.11299999999999955
2020-11-19 00:22:00,-0.07849999999999113,-0.061499999999995225,-0.15100000000000335,-0.12199999999999989
2020-11-19 00:23:00,-0.12199999999999989,-0.017499999999998295,-0.14650000000000318,-0.09800000000000608
2020-11-19 00:24:00,-0.09800000000000608,-0.03600000000000847,-0.1460000000000079,-0.14049999999999585
2020-11-19 00:25:00,-0.14049999999999585,-0.028999999999996362,-0.19849999999999568,-0.10900000000000176
2020-11-19 00:26:00,-0.1039999999999992,-0.07950000000000301,-0.1489999999999938,-0.1489999999999938
2020-11-19 00:27:00,-0.1489999999999938,-0.03200000000000358,-0.17549999999999955,-0.10549999999999216
2020-11-19 00:28:00,-0.10549999999999216,-0.07549999999999812,-0.1944999999999979,-0.11250000000000426
2020-11-19 00:29:00,-0.11250000000000426,-0.09799999999999898,-0.16249999999999432,-0.12199999999999989
2020-11-19 00:30:00,-0.12199999999999989,-0.07450000000000045,-0.20950000000000557,-0.11299999999999955
2020-11-19 00:31:00,-0.11249999999999716,-0.006000000000000227,-0.1905000000000001,-0.1905000000000001
2020-11-19 00:32:00,-0.1905000000000001,-0.06749999999999545,-0.20699999999999363,-0.11050000000000182
2020-11-19 00:33:00,-0.11050000000000182,-0.07049999999999557,-0.16450000000000387,-0.10600000000000165
2020-11-19 00:34:00,-0.10600000000000165,-0.030000000000001137,-0.18350000000000222,-0.030500000000003524
2020-11-19 00:35:00,-0.030500000000003524,-0.030500000000003524,-0.14000000000000057,-0.07900000000000773
2020-11-19 00:36:00,-0.07900000000000773,-0.06399999999999295,-0.197499999999998,-0.11299999999999955
2020-11-19 00:37:00,-0.11299999999999955,-0.03249999999999886,-0.18299999999999983,-0.11099999999999
2020-11-19 00:38:00,-0.13599999999999568,-0.050499999999999545,-0.18299999999999983,-0.11350000000000193
