timestamp,kucoin,kucoin-huobi_arb,kucoin-okex_arb
2020-05-22 00:00:00,73.1,0.009999999999990905,0.014999999999986358
2020-05-22 00:01:00,72.86,0.015000000000000568,0.01999999999999602
2020-05-22 00:02:00,72.92500000000001,-0.0049999999999954525,-0.024999999999991473
2020-05-22 00:03:00,72.83000000000001,0.01500000000001478,-0.009999999999990905
2020-05-22 00:04:00,72.91,0.01999999999999602,0.03499999999999659
2020-05-22 00:05:00,72.84,0.020000000000010232,0.04000000000000625
2020-05-22 00:06:00,72.91,0.03499999999999659,0.03499999999999659
2020-05-22 00:07:00,72.98,0.015000000000000568,-0.029999999999986926
2020-05-22 00:08:00,73.005,-0.020000000000010232,-0.020000000000010232
2020-05-22 00:09:00,72.935,0.015000000000000568,-0.009999999999990905
2020-05-22 00:10:00,73.015,-0.0049999999999954525,0.005000000000009663
2020-05-22 00:11:00,73.02,0.0049999999999954525,0.010000000000005116
2020-05-22 00:12:00,72.98,-0.01999999999999602,-0.0049999999999954525
2020-05-22 00:13:00,72.95,-0.029999999999986926,-0.01999999999999602
2020-05-22 00:14:00,72.975,-0.005000000000009663,0.024999999999991473
2020-05-22 00:15:00,72.92,0.0350000000000108,0.04000000000000625
2020-05-22 00:16:00,73.08,0.010000000000005116,0.015000000000000568
2020-05-22 00:17:00,73.155,0.0049999999999954525,0.025000000000005684
2020-05-22 00:18:00,73.155,0.030000000000001137,0.03999999999999204
2020-05-22 00:19:00,73.195,0.0049999999999954525,0.014999999999986358
2020-05-22 00:20:00,73.195,0.0,0.01999999999999602
2020-05-22 00:21:00,73.295,-0.029999999999986926,-0.05499999999999261
2020-05-22 00:22:00,73.265,0.04000000000000625,0.015000000000000568
2020-05-22 00:23:00,73.18,-0.0049999999999954525,0.030000000000001137
2020-05-22 00:24:00,73.25,0.015000000000000568,0.009999999999990905
2020-05-22 00:25:00,73.245,-0.06499999999999773,-0.03499999999999659
2020-05-22 00:26:00,73.295,-0.01999999999999602,-0.04999999999999716
2020-05-22 00:27:00,73.25999999999999,-0.01500000000001478,0.009999999999990905
2020-05-22 00:28:00,73.285,-0.030000000000001137,-0.045000000000001705
2020-05-22 00:29:00,73.305,-0.044999999999987494,-0.044999999999987494
2020-05-22 00:30:00,73.295,-0.03499999999999659,-0.045000000000001705
2020-05-22 00:31:00,73.305,-0.03499999999999659,-0.044999999999987494
2020-05-22 00:32:00,73.36,-0.030000000000001137,-0.015000000000000568
2020-05-22 00:33:00,73.36500000000001,-0.03499999999999659,-0.029999999999986926
2020-05-22 00:34:00,73.37,-0.03499999999999659,-0.01999999999998181
2020-05-22 00:35:00,73.35499999999999,-0.040000000000020464,-0.01500000000001478
2020-05-22 00:36:00,73.38,-0.025000000000005684,0.024999999999991473
2020-05-22 00:37:00,73.29499999999999,-0.010000000000019327,0.03999999999999204
2020-05-22 00:38:00,73.39,-0.010000000000005116,0.04000000000000625
2020-05-22 00:39:00,73.35499999999999,-0.01500000000001478,-0.0350000000000108
2020-05-22 00:40:00,73.3,-0.0350000000000108,-0.04000000000000625
2020-05-22 00:41:00,73.15,-0.03999999999999204,0.0
2020-05-22 00:42:00,73.14,-0.03499999999999659,-0.010000000000005116
2020-05-22 00:43:00,73.13,-0.020000000000010232,-0.020000000000010232
2020-05-22 00:44:00,73.15,-0.04999999999999716,-0.03499999999999659
2020-05-22 00:45:00,73.16499999999999,-0.020000000000010232,0.009999999999990905
2020-05-22 00:46:00,73.15,-0.024999999999991473,-0.01999999999999602
2020-05-22 00:47:00,73.04499999999999,0.0,-0.010000000000019327
2020-05-22 00:48:00,73.13499999999999,-0.01500000000001478,-0.01500000000001478
2020-05-22 00:49:00,73.11,-0.015000000000000568,-0.03499999999999659
2020-05-22 00:50:00,73.13,0.0,-0.020000000000010232
2020-05-22 00:51:00,73.135,-0.010000000000005116,-0.015000000000000568
2020-05-22 00:52:00,73.13499999999999,-0.01500000000001478,-0.01500000000001478
2020-05-22 00:53:00,73.13499999999999,-0.01500000000001478,-0.01500000000001478
2020-05-22 00:54:00,73.1,-0.030000000000001137,-0.025000000000005684
2020-05-22 00:55:00,73.125,-0.020000000000010232,-0.009999999999990905
2020-05-22 00:56:00,73.08,-0.010000000000005116,-0.005000000000009663
2020-05-22 00:57:00,72.9,0.0,0.03499999999999659
2020-05-22 00:58:00,72.89500000000001,0.010000000000019327,0.025000000000005684
2020-05-22 00:59:00,72.85,0.03499999999999659,0.009999999999990905
2020-05-22 01:00:00,73.005,0.009999999999990905,0.03499999999999659
2020-05-22 01:01:00,72.99000000000001,0.01500000000001478,0.040000000000020464
2020-05-22 01:02:00,73.045,1.4210854715202004e-14,0.0
2020-05-22 01:03:00,72.995,-0.04999999999999716,-0.03999999999999204
2020-05-22 01:04:00,73.05000000000001,-0.014999999999986358,1.4210854715202004e-14
2020-05-22 01:05:00,72.96000000000001,-0.014999999999986358,0.005000000000009663
2020-05-22 01:06:00,72.975,-0.010000000000005116,0.01999999999999602
2020-05-22 01:07:00,72.995,-0.0049999999999954525,-0.0049999999999954525
2020-05-22 01:08:00,72.94,-0.01500000000001478,-0.010000000000005116
2020-05-22 01:09:00,72.925,0.0,0.005000000000009663
2020-05-22 01:10:00,72.88,-0.030000000000001137,0.01999999999999602
2020-05-22 01:11:00,72.985,-0.005000000000009663,-0.015000000000000568
2020-05-22 01:12:00,72.92,0.0,-0.029999999999986926
2020-05-22 01:13:00,72.94,-0.01500000000001478,-0.009999999999990905
2020-05-22 01:14:00,72.93,-0.014999999999986358,-0.01999999999998181
