timestamp,kucoin,kucoin-huobi_arb,kucoin-okex_arb
2020-05-23 23:59:00,0.021067000000000002,8.500000000001562e-06,6.000000000002531e-06
2020-05-24 00:00:00,0.021067000000000002,8.500000000001562e-06,6.000000000002531e-06
2020-05-24 00:01:00,0.021067000000000002,1.3500000000003093e-05,7.500000000000562e-06
2020-05-24 00:02:00,0.0210655,1.3499999999999623e-05,1.1999999999998123e-05
2020-05-24 00:03:00,0.0210535,8.999999999998592e-06,9.999999999975306e-07
2020-05-24 00:04:00,0.021053000000000002,8.500000000001562e-06,8.000000000001062e-06
2020-05-24 00:05:00,0.0210515,1.1500000000001093e-05,7.500000000000562e-06
2020-05-24 00:06:00,0.0210535,7.999999999997592e-06,0.0
2020-05-24 00:07:00,0.0210535,5.000000000001531e-06,-5.000000000005e-07
2020-05-24 00:08:00,0.021051,7.000000000000062e-06,2.000000000002e-06
2020-05-24 00:09:00,0.0210515,-3.500000000000031e-06,-6.499999999999562e-06
2020-05-24 00:10:00,0.0210515,-2.4999999999990308e-06,-5.999999999999062e-06
2020-05-24 00:11:00,0.0210575,-5.000000000005e-07,-1.000000000001e-06
2020-05-24 00:12:00,0.0210535,-4.000000000000531e-06,-7.000000000003531e-06
2020-05-24 00:13:00,0.021052500000000002,-9.999999999975306e-07,1.2999999999999123e-05
2020-05-24 00:14:00,0.0210375,1.000000000001e-06,-1.4000000000000123e-05
2020-05-24 00:15:00,0.0210205,-5.000000000001531e-06,-6.499999999999562e-06
2020-05-24 00:16:00,0.0210265,-8.999999999998592e-06,-1.1500000000001093e-05
2020-05-24 00:17:00,0.0210375,-2.000000000002e-06,-1.0499999999996623e-05
2020-05-24 00:18:00,0.0210375,0.0,-7.500000000000562e-06
2020-05-24 00:19:00,0.021034999999999998,-3.0000000000030003e-06,-1.5000000000015001e-06
2020-05-24 00:20:00,0.0210245,-1.5000000000015001e-06,2.5000000000025002e-06
2020-05-24 00:21:00,0.0210275,5.000000000005e-07,-1.3499999999996154e-05
2020-05-24 00:22:00,0.0210235,0.0,-3.9999999999970615e-06
2020-05-24 00:23:00,0.0210205,1.000000000001e-06,0.0
2020-05-24 00:24:00,0.0210165,-2.4999999999990308e-06,1.5000000000015001e-06
2020-05-24 00:25:00,0.0210165,-5.000000000005e-07,3.0000000000030003e-06
2020-05-24 00:26:00,0.0210075,-1.000000000001e-06,-1.000000000001e-06
2020-05-24 00:27:00,0.020999499999999997,-1.5000000000015001e-06,-2.5000000000025002e-06
2020-05-24 00:28:00,0.020949000000000002,-6.999999999996592e-06,-4.9999999999980616e-06
2020-05-24 00:29:00,0.020956,-3.469446951953614e-18,1.9999999999985307e-06
2020-05-24 00:30:00,0.020937499999999998,2.4999999999955613e-06,-2.5000000000025002e-06
2020-05-24 00:31:00,0.020947,-1.000000000001e-06,-5.000000000005e-07
2020-05-24 00:32:00,0.020943499999999997,4.999999999970306e-07,-3.0000000000030003e-06
2020-05-24 00:33:00,0.020965499999999998,7.000000000000062e-06,4.999999999970306e-07
2020-05-24 00:34:00,0.0209745,-1.000000000001e-06,-2.000000000002e-06
2020-05-24 00:35:00,0.0209895,-3.9999999999970615e-06,2.000000000002e-06
2020-05-24 00:36:00,0.0209915,2.999999999999531e-06,4.500000000001031e-06
2020-05-24 00:37:00,0.020979499999999998,2.4999999999955613e-06,2.4999999999955613e-06
2020-05-24 00:38:00,0.020978999999999998,9.999999999975306e-07,2.4999999999955613e-06
2020-05-24 00:39:00,0.0209775,4.999999999970306e-07,0.0
2020-05-24 00:40:00,0.020979499999999998,1.4999999999980307e-06,5.000000000005e-07
2020-05-24 00:41:00,0.020977500000000003,-1.4999999999945612e-06,3.469446951953614e-18
2020-05-24 00:42:00,0.0209795,4.500000000001031e-06,-9.999999999975306e-07
2020-05-24 00:43:00,0.0209805,2.000000000002e-06,-5.000000000005e-07
2020-05-24 00:44:00,0.0209935,9.999999999975306e-07,-5.000000000005e-07
