timestamp,open,high,low,close
2020-12-02 23:59:00,-0.10069999999999979,-0.10069999999999979,-0.10074999999999967,-0.10074999999999967
2020-12-03 00:00:00,-0.10074999999999967,-0.08389999999999986,-0.10555000000000092,-0.08694999999999986
2020-12-03 00:01:00,-0.08694999999999986,-0.06814999999999927,-0.09690000000000065,-0.07845000000000013
2020-12-03 00:02:00,-0.08290000000000042,-0.06515000000000093,-0.08460000000000001,-0.07819999999999983
2020-12-03 00:03:00,-0.07810000000000006,-0.0674999999999999,-0.08119999999999994,-0.07019999999999982
2020-12-03 00:04:00,-0.06899999999999995,-0.0591999999999997,-0.07545000000000002,-0.060699999999999754
2020-12-03 00:05:00,-0.06085000000000029,-0.060750000000000526,-0.1020500000000002,-0.08819999999999872
2020-12-03 00:06:00,-0.0882499999999995,-0.07965,-0.0895999999999999,-0.07995000000000019
2020-12-03 00:07:00,-0.07985000000000042,-0.07070000000000043,-0.09644999999999904,-0.08610000000000007
2020-12-03 00:08:00,-0.08724999999999916,-0.08230000000000004,-0.08840000000000003,-0.08530000000000015
2020-12-03 00:09:00,,,,
2020-12-03 00:10:00,,,,
2020-12-03 00:11:00,-0.08464999999999989,-0.07160000000000011,-0.09600000000000009,-0.09184999999999999
2020-12-03 00:12:00,-0.09184999999999999,-0.07345000000000024,-0.1006499999999999,-0.08510000000000062
2020-12-03 00:13:00,-0.08510000000000062,-0.08394999999999975,-0.11065000000000058,-0.11045000000000016
2020-12-03 00:14:00,-0.11045000000000016,-0.08429999999999982,-0.1186000000000007,-0.113900000000001
2020-12-03 00:15:00,-0.113900000000001,-0.09195000000000064,-0.1247499999999997,-0.10684999999999967
2020-12-03 00:16:00,-0.1067499999999999,-0.1020500000000002,-0.13400000000000034,-0.12824999999999953
2020-12-03 00:17:00,-0.12819999999999965,-0.10929999999999929,-0.13404999999999934,-0.11555000000000071
2020-12-03 00:18:00,-0.11480000000000068,-0.0981999999999994,-0.129999999999999,-0.11865000000000059
2020-12-03 00:19:00,-0.11865000000000059,-0.0970999999999993,-0.12604999999999933,-0.12190000000000012
2020-12-03 00:20:00,-0.12190000000000012,-0.10555000000000003,-0.12955000000000005,-0.12714999999999943
2020-12-03 00:21:00,-0.12714999999999943,-0.0942999999999996,-0.13045000000000062,-0.12115000000000009
2020-12-03 00:22:00,-0.12115000000000009,-0.1064999999999996,-0.12840000000000007,-0.1205999999999996
2020-12-03 00:23:00,-0.1205999999999996,-0.10024999999999995,-0.12849999999999984,-0.10305000000000053
2020-12-03 00:24:00,-0.10305000000000053,-0.09434999999999949,-0.12110000000000021,-0.10919999999999952
2020-12-03 00:25:00,-0.10919999999999952,-0.10085000000000033,-0.11865000000000059,-0.10969999999999924
2020-12-03 00:26:00,-0.10969999999999924,-0.09684999999999899,-0.1133999999999995,-0.10630000000000095
2020-12-03 00:27:00,-0.10630000000000095,-0.09515000000000029,-0.11755000000000049,-0.10250000000000092
2020-12-03 00:28:00,-0.10250000000000092,-0.09544999999999959,-0.10914999999999964,-0.10314999999999941
2020-12-03 00:29:00,-0.10309999999999953,-0.09590000000000032,-0.11575000000000024,-0.0995499999999998
2020-12-03 00:30:00,-0.09959999999999969,-0.09030000000000094,-0.10785,-0.09619999999999962
2020-12-03 00:31:00,-0.09619999999999962,-0.08765,-0.10735000000000028,-0.09600000000000009
2020-12-03 00:32:00,-0.09130000000000038,-0.09045000000000059,-0.11315000000000097,-0.09135000000000026
2020-12-03 00:33:00,-0.09149999999999991,-0.09089999999999954,-0.09909999999999997,-0.09295000000000009
2020-12-03 00:34:00,-0.09295000000000009,-0.08659999999999979,-0.1051000000000002,-0.10484999999999989
2020-12-03 00:35:00,-0.10484999999999989,-0.08679999999999932,-0.10879999999999956,-0.09344999999999981
2020-12-03 00:36:00,-0.09344999999999981,-0.08150000000000013,-0.10705000000000009,-0.0873999999999997
2020-12-03 00:37:00,-0.0873999999999997,-0.07864999999999966,-0.10040000000000049,-0.0942999999999996
2020-12-03 00:38:00,-0.0942999999999996,-0.08610000000000007,-0.11105000000000054,-0.0973499999999996
2020-12-03 00:39:00,-0.09729999999999972,-0.08329999999999949,-0.10904999999999987,-0.09074999999999989
2020-12-03 00:40:00,-0.09074999999999989,-0.08119999999999905,-0.10885000000000034,-0.09299999999999997
2020-12-03 00:41:00,-0.09299999999999997,-0.08359999999999967,-0.10559999999999992,-0.08865000000000034
2020-12-03 00:42:00,-0.08854999999999968,-0.08194999999999908,-0.10350000000000037,-0.09279999999999955
2020-12-03 00:43:00,-0.09279999999999955,-0.07280000000000086,-0.10484999999999989,-0.09520000000000017
2020-12-03 00:44:00,-0.09520000000000017,-0.07505000000000095,-0.10055000000000014,-0.08290000000000042
2020-12-03 00:45:00,-0.08290000000000042,-0.0730000000000004,-0.09475000000000033,-0.08899999999999952
2020-12-03 00:46:00,-0.08914999999999917,-0.07485000000000053,-0.09390000000000054,-0.09039999999999893
2020-12-03 00:47:00,-0.09039999999999893,-0.0697000000000001,-0.09715000000000007,-0.08915000000000006
2020-12-03 00:48:00,-0.08915000000000006,-0.07564999999999955,-0.09355000000000047,-0.08279999999999976
2020-12-03 00:49:00,-0.08279999999999976,-0.06074999999999875,-0.08594999999999953,-0.07985000000000042
2020-12-03 00:50:00,-0.07985000000000042,-0.06354999999999933,-0.08109999999999928,-0.07745000000000068
2020-12-03 00:51:00,-0.07745000000000068,-0.06835000000000058,-0.0807500000000001,-0.07204999999999995
2020-12-03 00:52:00,-0.07204999999999995,-0.06555000000000089,-0.07460000000000022,-0.07200000000000006
2020-12-03 00:53:00,-0.07200000000000006,-0.06855000000000011,-0.07815000000000083,-0.07139999999999969
2020-12-03 00:54:00,-0.07139999999999969,-0.06250000000000089,-0.07589999999999897,-0.07150000000000034
2020-12-03 00:55:00,-0.07145000000000046,-0.06855000000000011,-0.08325000000000049,-0.08230000000000004
2020-12-03 00:56:00,-0.08230000000000004,-0.07340000000000035,-0.08360000000000056,-0.07490000000000041
2020-12-03 00:57:00,-0.07490000000000041,-0.06874999999999964,-0.08355000000000068,-0.07910000000000039
2020-12-03 00:58:00,-0.07910000000000039,-0.06755000000000067,-0.09005000000000063,-0.07505000000000006
2020-12-03 00:59:00,-0.07505000000000006,-0.06534999999999958,-0.08230000000000004,-0.07739999999999991
2020-12-03 01:00:00,-0.07739999999999991,-0.06574999999999953,-0.08399999999999963,-0.07835000000000036
2020-12-03 01:01:00,-0.07835000000000036,-0.06610000000000049,-0.08620000000000072,-0.07529999999999948
2020-12-03 01:02:00,-0.07540000000000013,-0.06729999999999947,-0.0810499999999994,-0.0804999999999998
2020-12-03 01:03:00,-0.0804999999999998,-0.07735000000000003,-0.08614999999999995,-0.0829500000000003
2020-12-03 01:04:00,-0.0829500000000003,-0.06590000000000007,-0.08910000000000018,-0.07200000000000095
2020-12-03 01:05:00,-0.07200000000000095,-0.06684999999999963,-0.08755000000000024,-0.08399999999999963
2020-12-03 01:06:00,-0.08389999999999986,-0.0741499999999995,-0.08815000000000062,-0.08274999999999899
2020-12-03 01:07:00,-0.08274999999999899,-0.07739999999999991,-0.08815000000000062,-0.08809999999999985
2020-12-03 01:08:00,-0.08809999999999985,-0.07810000000000006,-0.08864999999999945,-0.0879500000000002
2020-12-03 01:09:00,-0.0879500000000002,-0.07600000000000051,-0.0901500000000004,-0.08840000000000092
2020-12-03 01:10:00,-0.08840000000000092,-0.06840000000000046,-0.08924999999999983,-0.0840999999999994
2020-12-03 01:11:00,-0.08404999999999951,-0.0636000000000001,-0.08419999999999916,-0.08024999999999949
2020-12-03 01:12:00,-0.08024999999999949,-0.0625,-0.08480000000000132,-0.08145000000000024
2020-12-03 01:13:00,-0.08145000000000024,-0.06845000000000034,-0.08610000000000007,-0.08425000000000082
2020-12-03 01:14:00,-0.08425000000000082,-0.0785499999999999,-0.0934500000000007,-0.07934999999999981
2020-12-03 01:15:00,-0.07934999999999981,-0.07934999999999981,-0.09304999999999986,-0.09304999999999986
2020-12-03 01:16:00,-0.09340000000000082,-0.07045000000000012,-0.09840000000000071,-0.08554999999999957
2020-12-03 01:17:00,-0.08554999999999957,-0.0763000000000007,-0.09325000000000028,-0.09325000000000028
2020-12-03 01:18:00,-0.0931999999999995,-0.08225000000000016,-0.09970000000000034,-0.09689999999999976
2020-12-03 01:19:00,-0.09714999999999918,-0.0815999999999999,-0.09975000000000023,-0.09609999999999985
2020-12-03 01:20:00,-0.09609999999999985,-0.08480000000000043,-0.09890000000000043,-0.09675000000000011
2020-12-03 01:21:00,-0.09675000000000011,-0.08185000000000109,-0.10855000000000103,-0.10104999999999897
2020-12-03 01:22:00,-0.10099999999999909,-0.08689999999999998,-0.10695000000000032,-0.0990000000000002
2020-12-03 01:23:00,-0.09659999999999958,-0.08650000000000091,-0.10714999999999986,-0.10515000000000008
