timestamp,open,high,low,close
2020-11-03 02:05:00,157.70000000000073,160.0,157.70000000000073,160.0
2020-11-03 02:06:00,160.0,160.0,157.90000000000146,159.09999999999854
2020-11-03 02:07:00,159.09999999999854,161.5,152.60000000000218,156.59999999999854
2020-11-03 02:08:00,156.59999999999854,162.40000000000146,153.35000000000218,158.0
2020-11-03 02:09:00,158.0,158.29999999999927,154.70000000000073,155.39999999999782
2020-11-03 02:10:00,155.39999999999782,159.79999999999927,151.45000000000073,157.20000000000073
2020-11-03 02:11:00,157.20000000000073,160.0,154.5,157.0
2020-11-03 02:12:00,157.0,159.5,155.29999999999927,157.89999999999782
2020-11-03 02:13:00,157.89999999999782,157.89999999999782,156.64999999999964,157.0
2020-11-03 02:14:00,157.0,157.0,152.39999999999782,154.09999999999854
2020-11-03 02:15:00,154.09999999999854,160.90000000000146,153.29999999999927,158.3000000000029
2020-11-03 02:16:00,158.3000000000029,160.40000000000146,154.6999999999971,157.59999999999854
2020-11-03 02:17:00,157.59999999999854,159.70000000000073,154.79999999999927,154.79999999999927
2020-11-03 02:18:00,154.79999999999927,162.20000000000073,153.5,158.10000000000218
2020-11-03 02:19:00,158.10000000000218,160.5,154.60000000000218,157.6999999999971
2020-11-03 02:20:00,157.6999999999971,160.79999999999927,156.0,156.8000000000029
2020-11-03 02:21:00,156.8000000000029,161.84999999999854,155.4499999999971,155.59999999999854
2020-11-03 02:22:00,155.59999999999854,158.29999999999927,151.89999999999782,155.20000000000073
2020-11-03 02:23:00,155.20000000000073,159.5,149.0,156.79999999999927
2020-11-03 02:24:00,156.79999999999927,159.40000000000146,154.35000000000036,156.90000000000146
2020-11-03 02:25:00,156.90000000000146,159.0,155.79999999999927,158.3000000000029
2020-11-03 02:26:00,158.3000000000029,161.79999999999927,152.59999999999854,157.5
2020-11-03 02:27:00,157.5,158.0,153.20000000000073,156.40000000000146
2020-11-03 02:28:00,156.40000000000146,158.89999999999964,154.60000000000036,155.0
2020-11-03 02:29:00,155.0,160.04999999999927,154.45000000000073,156.09999999999854
2020-11-03 02:30:00,156.09999999999854,157.5,153.0,154.5
2020-11-03 02:31:00,154.5,156.60000000000218,153.09999999999854,154.70000000000073
2020-11-03 02:32:00,154.70000000000073,158.40000000000146,149.5,153.70000000000073
2020-11-03 02:33:00,153.70000000000073,156.70000000000073,150.60000000000218,156.70000000000073
2020-11-03 02:34:00,156.70000000000073,158.29999999999927,151.40000000000146,154.20000000000073
2020-11-03 02:35:00,154.20000000000073,159.20000000000073,151.39999999999782,157.39999999999782
2020-11-03 02:36:00,157.39999999999782,159.5,153.70000000000073,157.5
2020-11-03 02:37:00,157.5,160.59999999999854,155.70000000000073,159.59999999999854
2020-11-03 02:38:00,159.59999999999854,159.59999999999854,152.70000000000073,153.5
2020-11-03 02:39:00,153.5,157.29999999999927,149.0,149.90000000000146
2020-11-03 02:40:00,149.90000000000146,153.65000000000146,147.35000000000218,152.09999999999854
2020-11-03 02:41:00,152.09999999999854,153.59999999999854,147.40000000000146,148.29999999999927
2020-11-03 02:42:00,148.29999999999927,154.8000000000011,145.59999999999854,150.0
2020-11-03 02:43:00,150.0,160.89999999999782,148.29999999999927,153.89999999999782
2020-11-03 02:44:00,153.89999999999782,157.54999999999927,149.64999999999964,152.79999999999927
2020-11-03 02:45:00,152.79999999999927,157.29999999999927,149.8000000000029,156.20000000000073
2020-11-03 02:46:00,156.20000000000073,156.20000000000073,150.5,153.79999999999927
2020-11-03 02:47:00,153.79999999999927,159.40000000000146,153.0,155.5
2020-11-03 02:48:00,155.5,156.5,152.5,156.5
2020-11-03 02:49:00,156.5,160.60000000000036,155.34999999999854,156.09999999999854
2020-11-03 02:50:00,156.09999999999854,157.20000000000073,152.0,154.5
2020-11-03 02:51:00,154.5,159.5,152.10000000000218,155.5
2020-11-03 02:52:00,155.5,156.0,151.29999999999927,152.20000000000073
2020-11-03 02:53:00,152.20000000000073,155.40000000000146,152.20000000000073,154.90000000000146
2020-11-03 02:54:00,154.90000000000146,156.20000000000073,154.40000000000146,156.20000000000073
2020-11-03 02:55:00,,,,
2020-11-03 02:56:00,,,,
2020-11-03 02:57:00,159.10000000000218,159.10000000000218,149.59999999999854,150.5
2020-11-03 02:58:00,150.5,157.29999999999927,148.95000000000073,151.79999999999927
2020-11-03 02:59:00,151.79999999999927,153.45000000000073,150.10000000000036,153.0
2020-11-03 03:00:00,153.0,154.5,148.70000000000073,153.0
2020-11-03 03:01:00,153.0,153.70000000000073,148.95000000000073,150.59999999999854
2020-11-03 03:02:00,150.59999999999854,155.79999999999927,145.89999999999782,150.79999999999927
2020-11-03 03:03:00,150.79999999999927,152.20000000000073,148.70000000000073,152.20000000000073
2020-11-03 03:04:00,152.20000000000073,152.20000000000073,148.70000000000073,150.0
2020-11-03 03:05:00,150.0,152.39999999999782,150.0,150.09999999999854
2020-11-03 03:06:00,150.09999999999854,155.10000000000218,147.85000000000036,155.09999999999854
2020-11-03 03:07:00,155.09999999999854,158.5,151.59999999999854,158.0
2020-11-03 03:08:00,158.0,159.5,155.09999999999854,157.8000000000029
2020-11-03 03:09:00,157.8000000000029,157.8000000000029,154.29999999999927,154.79999999999927
2020-11-03 03:10:00,154.79999999999927,155.5,152.29999999999927,155.5
2020-11-03 03:11:00,155.5,156.5,150.5,153.5
2020-11-03 03:12:00,153.5,157.85000000000036,151.20000000000073,152.3000000000029
2020-11-03 03:13:00,152.3000000000029,156.40000000000146,152.3000000000029,153.0
2020-11-03 03:14:00,153.0,156.0,150.0,153.0
2020-11-03 03:15:00,153.0,156.20000000000073,148.20000000000073,151.09999999999854
2020-11-03 03:16:00,151.09999999999854,156.95000000000073,151.09999999999854,156.20000000000073
2020-11-03 03:17:00,156.20000000000073,158.90000000000146,147.90000000000146,157.40000000000146
2020-11-03 03:18:00,157.40000000000146,159.99999999999818,153.39999999999782,154.89999999999782
2020-11-03 03:19:00,154.89999999999782,154.89999999999782,150.0,152.04999999999927
2020-11-03 03:20:00,152.04999999999927,152.70000000000073,150.10000000000218,152.60000000000218
2020-11-03 03:21:00,152.60000000000218,156.09999999999854,152.09999999999854,154.20000000000073
2020-11-03 03:22:00,153.20000000000073,160.0,151.40000000000146,155.29999999999927
2020-11-03 03:23:00,155.29999999999927,158.60000000000218,151.3000000000029,155.20000000000073
2020-11-03 03:24:00,155.20000000000073,160.70000000000073,154.0,157.60000000000218
2020-11-03 03:25:00,155.10000000000218,157.1999999999989,154.0,154.0
2020-11-03 03:26:00,154.0,158.40000000000146,149.79999999999927,152.40000000000146
2020-11-03 03:27:00,152.40000000000146,157.90000000000146,151.6999999999971,151.8000000000029
2020-11-03 03:28:00,151.8000000000029,156.70000000000073,148.90000000000146,155.5
2020-11-03 03:29:00,155.5,160.5,149.20000000000073,156.5
2020-11-03 03:30:00,156.5,158.79999999999927,151.09999999999854,155.40000000000146
2020-11-03 03:31:00,155.40000000000146,159.29999999999927,155.40000000000146,156.20000000000073
2020-11-03 03:32:00,156.20000000000073,161.10000000000218,150.59999999999854,159.70000000000073
2020-11-03 03:33:00,159.70000000000073,159.70000000000073,154.60000000000218,154.60000000000218
2020-11-03 03:34:00,154.60000000000218,158.20000000000073,154.10000000000218,155.90000000000146
2020-11-03 03:35:00,155.90000000000146,157.20000000000073,152.1999999999989,157.20000000000073
2020-11-03 03:36:00,157.20000000000073,160.89999999999782,155.65000000000146,156.89999999999782
2020-11-03 03:37:00,156.89999999999782,159.59999999999854,154.20000000000073,154.20000000000073
2020-11-03 03:38:00,154.20000000000073,160.89999999999782,154.20000000000073,158.0
2020-11-03 03:39:00,158.0,161.29999999999927,157.0,158.40000000000146
2020-11-03 03:40:00,158.40000000000146,159.89999999999782,155.45000000000073,157.29999999999927
2020-11-03 03:41:00,157.29999999999927,159.90000000000146,153.75,157.79999999999927
2020-11-03 03:42:00,157.79999999999927,163.54999999999927,154.0,161.5
2020-11-03 03:43:00,161.5,163.60000000000218,157.40000000000146,157.79999999999927
2020-11-03 03:44:00,157.79999999999927,160.60000000000036,157.29999999999927,158.8000000000029
