timestamp,kucoin,kucoin-huobi_arb,kucoin-okex_arb
2020-05-23 00:00:00,0.022246000000000002,-4.4999999999975615e-06,-8.999999999995123e-06
2020-05-23 00:01:00,0.0222545,0.0,-1.0500000000000093e-05
2020-05-23 00:02:00,0.022262999999999998,-8.500000000001562e-06,-1.2000000000005062e-05
2020-05-23 00:03:00,0.022260000000000002,-1.4999999999980307e-06,-4.9999999999980616e-06
2020-05-23 00:04:00,0.0222655,-4.000000000000531e-06,-9.500000000002562e-06
2020-05-23 00:05:00,0.0222675,-2.4999999999990308e-06,-1.7500000000000154e-05
2020-05-23 00:06:00,0.0222685,-5.000000000005e-07,-6.500000000003031e-06
2020-05-23 00:07:00,0.0222995,-2.999999999999531e-06,-1.5500000000001624e-05
2020-05-23 00:08:00,0.0222985,0.0,-1.6500000000002624e-05
2020-05-23 00:09:00,0.0223215,1.000000000001e-06,-1.3499999999999623e-05
2020-05-23 00:10:00,0.0223655,-4.500000000001031e-06,-1.9500000000002154e-05
2020-05-23 00:11:00,0.0223555,-4.4999999999975615e-06,-1.9499999999998685e-05
2020-05-23 00:12:00,0.0223575,-6.500000000003031e-06,-1.7500000000000154e-05
2020-05-23 00:13:00,0.0223645,-5.000000000039695e-07,-1.0500000000000093e-05
2020-05-23 00:14:00,0.0223615,-4.500000000001031e-06,-1.3499999999999623e-05
2020-05-23 00:15:00,0.022376,-1.5000000000015001e-06,-9.000000000002062e-06
2020-05-23 00:16:00,0.0223855,-1.000000000001e-06,-9.499999999999093e-06
2020-05-23 00:17:00,0.0224075,-9.999999999975306e-07,-1.7500000000000154e-05
2020-05-23 00:18:00,0.0223925,-8.000000000001062e-06,-1.2500000000002093e-05
2020-05-23 00:19:00,0.0223945,-1.9999999999985307e-06,-2.0499999999996216e-05
2020-05-23 00:20:00,0.0223905,-2.999999999999531e-06,-1.4500000000000624e-05
2020-05-23 00:21:00,0.0224075,-4.000000000000531e-06,-1.7500000000000154e-05
2020-05-23 00:22:00,0.0224075,-1.9999999999985307e-06,-7.499999999997092e-06
2020-05-23 00:23:00,0.0224175,-2.000000000002e-06,-1.7500000000000154e-05
2020-05-23 00:24:00,0.0224135,-4.000000000000531e-06,-2.1500000000000685e-05
2020-05-23 00:25:00,0.0224205,-1.9999999999985307e-06,-1.4500000000000624e-05
2020-05-23 00:26:00,0.0224375,-7.000000000000062e-06,-1.7500000000003624e-05
2020-05-23 00:27:00,0.0224705,-1.9999999999985307e-06,-1.4499999999997154e-05
2020-05-23 00:28:00,0.0224825,-4.500000000001031e-06,-2.2499999999998216e-05
2020-05-23 00:29:00,0.0224935,1.5000000000015001e-06,-2.1500000000000685e-05
2020-05-23 00:30:00,0.0224775,-1.9999999999985307e-06,-1.7500000000000154e-05
2020-05-23 00:31:00,0.0224685,-5.000000000005e-07,-1.6499999999999154e-05
2020-05-23 00:32:00,0.0224465,-1.000000000001e-06,-1.8499999999997685e-05
2020-05-23 00:33:00,0.0224415,-3.469446951953614e-18,-2.3499999999999216e-05
2020-05-23 00:34:00,0.0224395,-1.9999999999985307e-06,-1.5500000000001624e-05
2020-05-23 00:35:00,0.022449999999999998,1.9999999999985307e-06,-1.5000000000001124e-05
2020-05-23 00:36:00,0.0224415,-7.500000000000562e-06,-2.3499999999999216e-05
2020-05-23 00:37:00,0.0224415,-9.999999999975306e-07,-1.3500000000003093e-05
2020-05-23 00:38:00,0.0224375,-1.5000000000015001e-06,-1.7500000000003624e-05
2020-05-23 00:39:00,0.0224075,-6.499999999999562e-06,-7.499999999997092e-06
2020-05-23 00:40:00,0.0224115,-3.4999999999965614e-06,-1.3499999999999623e-05
2020-05-23 00:41:00,0.0224245,0.0,-1.0500000000000093e-05
2020-05-23 00:42:00,0.0224415,1.9999999999985307e-06,-1.3500000000003093e-05
2020-05-23 00:43:00,0.0224445,1.000000000001e-06,-2.0499999999999685e-05
2020-05-23 00:44:00,0.022436499999999998,0.0,-8.500000000001562e-06
2020-05-23 00:45:00,0.0224385,2.999999999999531e-06,-6.499999999999562e-06
